"199","jajka","1","1","2100",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2019-09-27 04:17:43","2019-09-27 04:17:43"
"200","murabito","1","1","1310",NULL,NULL,NULL,"1","0","1","2",,"0","54",,,"2019-09-27 20:59:23","2019-09-27 20:59:23"
"201","あいすさん=aisusan","1","1","3300",NULL,NULL,NULL,"37","58","95","2",,"0","0",,,"2019-09-29 22:44:06","2020-12-03 01:11:09"
"202","closed","1","1","2200",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2019-10-02 01:10:18","2019-10-02 01:10:18"
"203","fujitan","1","1","2850",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2019-10-02 09:51:52","2019-10-02 09:51:52"
"204","marugoto","1","1","4000",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2019-10-02 09:52:10","2019-10-02 09:52:10"
"205","t-teio","1","1","3030",NULL,NULL,NULL,"1271","1282","2556","2",,"0","0",,,"2019-10-06 21:40:54","2022-08-04 23:49:25"
"206","zeroshiki56","1","1","2340",NULL,NULL,NULL,"2","3","5","2",,"0","0",,,"2019-10-13 22:10:29","2019-10-13 22:10:29"
"207","Pazuu","1","1","3120",NULL,NULL,NULL,"730","730","1470","2",,"0","1",,,"2019-10-14 00:49:56","2022-07-29 01:48:45"
"208","cane","1","1","2410",NULL,NULL,NULL,"6","3","9","2",,"0","0",,,"2019-10-14 01:52:43","2019-10-14 01:52:43"
"209","mozuku","1","1","3990",NULL,NULL,NULL,"0","1","1","2",,"0","0",,,"2019-10-17 22:17:01","2019-10-17 22:17:01"
"210","sil_sky","1","1","3120",NULL,NULL,NULL,"2","0","2","2",,"0","4",,,"2019-10-20 02:11:54","2019-10-20 02:11:54"
"211","yu_ki","1","1","3250",NULL,NULL,NULL,"1015","1033","2054","2",,"0","4",,,"2019-10-20 03:15:40","2022-07-29 23:34:44"
"212","kudolf","1","1","2550",NULL,NULL,NULL,"1","5","6","2",,"0","0",,,"2019-10-20 09:39:23","2019-10-20 09:39:23"
"213","DDTCDF","1","1","1290",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2019-10-20 12:33:03","2019-11-06 12:05:54"
"214","toracat","1","1","2780",NULL,NULL,NULL,"704","744","1457","2",,"0","0",,,"2019-10-20 18:50:14","2022-08-03 23:31:55"
"215","vanilight","1","1","1300",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2019-10-21 01:18:46","2019-10-21 01:18:46"
"216","415nohotline","1","1","1900",NULL,NULL,NULL,"221","237","462","1",,"7254","54",,,"2019-10-27 12:29:49","2020-12-05 23:55:37"
"217","sugi-na","1","1","2880",NULL,NULL,NULL,"0","2","2","2",,"0","1",,,"2019-10-27 16:35:03","2019-10-27 16:35:03"
"218","amain","1","1","2550",NULL,NULL,NULL,"3","2","5","2",,"0","0",,,"2019-10-29 00:46:23","2019-10-29 00:46:23"
"219","mrjoshua","1","1","1290",NULL,NULL,NULL,"0","1","1","2",,"0","0",,,"2019-11-02 17:40:41","2019-11-06 12:06:33"
"220","azuma","1","1","1690",NULL,NULL,NULL,"1","3","4","2",,"0","0",,,"2019-11-05 23:16:38","2019-11-05 23:16:38"
"221","galik","1","1","2160",NULL,NULL,NULL,"1","4","6","2",,"0","0",,,"2019-11-05 23:37:13","2019-11-05 23:37:13"
"223","shosinsya2","0","1","-70",NULL,NULL,NULL,"42","57","100","2",,"0","0",,"ID67に統合済み。使わない。","2019-11-06 11:51:26","2020-03-29 00:55:34"
"230","Shoheychan2nd","0","1","0",NULL,NULL,NULL,"71","88","163","2",,"0","0",,"ID178に統合済み。使わない。","2019-11-06 12:00:04","2019-11-06 12:00:04"
"238","deponn2","0","1","380",NULL,NULL,NULL,"57","54","116","2",,"0","0",,"ID196に統合済み。使わない。","2019-11-06 20:13:17","2020-03-31 01:24:18"
"239","KASHIDAI","1","1","920",NULL,NULL,NULL,"342","361","711","2",,"0","3",,,"2019-11-09 22:55:27","2020-09-10 01:58:33"
"240","nicokusa","1","1","1720",NULL,NULL,NULL,"69","47","116","2",,"0","3",,,"2019-11-11 16:30:27","2020-03-16 21:33:00"
"241","QS0724","1","1","236",NULL,NULL,NULL,"3","8","11","2",,"0","1",,,"2019-11-16 19:12:36","2020-10-17 23:09:49"
"242","Temarin","1","1","1110",NULL,NULL,NULL,"1","0","1","2",,"0","0",,,"2019-11-18 22:53:29","2019-11-18 22:53:29"
"243","gingira","1","1","5040",NULL,NULL,NULL,"136","96","232","2",,"0","1",,,"2019-11-20 03:08:50","2020-11-27 22:51:25"
"244","noboru","1","1","4450",NULL,NULL,NULL,"673","645","1319","2",,"0","123",,,"2019-11-21 23:12:08","2022-07-30 00:20:18"
"245","masa4","1","2","3840",NULL,NULL,NULL,"798","818","1626","2",,"0","123",,,"2019-11-21 23:12:17","2021-11-22 02:33:13"
"246","haku_","1","1","1410",NULL,NULL,NULL,"17","26","45","2",,"0","0",,,"2019-11-22 00:07:31","2020-12-11 01:18:17"
"247","yayoi_tukishiro","1","1","652",NULL,NULL,NULL,"38","60","100","2",,"0","123",,,"2019-11-22 00:07:47","2022-03-30 23:33:24"
"248","AMBK_Channel","1","1","1700",NULL,NULL,NULL,"317","285","604","2",,"0","123",,,"2019-11-22 11:17:50","2021-08-20 22:23:34"
"249","Potaan","1","1","1310",NULL,NULL,NULL,"2","6","8","2",,"0","0",,,"2019-11-23 02:09:56","2020-06-23 01:57:04"
"250","Dorl","1","1","3620",NULL,NULL,NULL,"25","30","56","2",,"0","123",,,"2019-11-23 15:19:51","2021-03-16 22:59:50"
"251","yoshiDYG","1","1","2990",NULL,NULL,NULL,"0","1","1","2",,"0","123",,,"2019-11-23 15:31:16","2019-11-23 15:31:16"
"252","tamaryo","1","1","900",NULL,NULL,NULL,"10","17","28","2",,"0","123",,,"2019-11-23 15:31:29","2021-07-14 22:56:15"
"253","Marten","1","1","2470",NULL,NULL,NULL,"0","2","3","2",,"0","123",,,"2019-11-23 16:39:02","2021-05-22 22:59:49"
"254","TENMU","1","1","4220",NULL,NULL,NULL,"535","530","1068","2",,"0","123",,,"2019-11-23 23:36:32","2021-11-08 00:12:32"
"255","tart777","1","1","1090",NULL,NULL,NULL,"1","3","4","2",,"0","0",,,"2019-11-25 22:56:21","2019-11-25 22:56:21"
"256","hidarisan","1","1","2370",NULL,NULL,NULL,"26","19","46","2",,"0","54",,,"2019-11-26 16:06:33","2020-05-07 22:12:33"
"257","ej3261","1","1","1010",NULL,NULL,NULL,"195","202","398","1",,"7563","0",,,"2019-11-26 21:55:10","2020-12-30 00:42:30"
"258","friday175","1","1","1160",NULL,NULL,NULL,"1","6","7","2",,"0","54",,,"2019-11-26 22:47:29","2020-06-06 23:53:23"
"259","coruto","1","1","1090",NULL,NULL,NULL,"0","1","1","2",,"0","0",,,"2019-11-30 15:24:11","2019-11-30 15:24:11"
"260","ant","1","1","2040",NULL,NULL,NULL,"27","23","50","2",,"0","54",,,"2019-12-04 21:30:39","2021-01-31 22:49:00"
"261","takkyjapan","1","1","1120",NULL,NULL,NULL,"2","0","2","2",,"0","17",,,"2019-12-05 21:35:44","2019-12-05 21:35:44"
"262","chart","1","1","5830",NULL,NULL,NULL,"135","94","231","2",,"0","17",,,"2019-12-05 21:38:20","2022-07-31 01:16:56"
"263","takdonc","1","1","1280",NULL,NULL,NULL,"15","16","31","2",,"0","17",,,"2019-12-05 21:40:17","2020-04-20 22:11:21"
"264","ika","1","1","2600",NULL,NULL,NULL,"2","10","13","2",,"0","17",,,"2019-12-09 21:48:24","2020-03-05 23:54:01"
"265","nomonomo","1","1","4390",NULL,NULL,NULL,"646","634","1292","2",,"0","54",,,"2019-12-10 23:32:34","2021-03-28 00:48:24"
"266","pietan","1","1","4910",NULL,NULL,NULL,"101","84","186","2",,"0","54",,,"2019-12-13 19:09:04","2022-01-01 00:52:38"
"267","hat","1","1","2410",NULL,NULL,NULL,"2","1","3","2",,"0","0",,,"2019-12-14 17:36:29","2019-12-14 17:36:29"
"268","ZanNen","1","1","2460",NULL,NULL,NULL,"230","193","426","2",,"0","54",,,"2019-12-16 21:44:27","2021-11-07 01:54:18"
"269","arlesinne","1","1","3750",NULL,NULL,NULL,"3","0","3","2",,"0","0",,,"2019-12-18 23:06:44","2021-10-24 18:01:45"
"270","Shimofumi","1","1","1152",NULL,NULL,NULL,"4","7","11","2",,"0","54",,,"2019-12-19 21:41:42","2022-05-03 22:49:32"
"271","inoue","1","1","2450",NULL,NULL,NULL,"284","238","524","1",,"8107","1",,,"2019-12-20 23:41:42","2021-01-11 23:18:35"
"272","amazu","1","1","2070",NULL,NULL,NULL,"33","37","71","2",,"0","17",,,"2019-12-21 19:51:43","2022-07-30 23:58:11"
"273","sot","1","1","2850",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2019-12-30 00:00:43","2019-12-30 00:00:43"
"274","sisimaru1234","1","1","2790",NULL,NULL,NULL,"19","40","60","2",,"0","1",,,"2020-01-04 19:57:28","2021-06-19 00:44:08"
"275","neea","1","1","4200",NULL,NULL,NULL,"41","22","67","2",,"0","1",,,"2020-01-04 21:00:41","2020-04-29 16:04:04"
"276","mome","1","1","4580",NULL,NULL,NULL,"407","409","818","2",,"0","0",,,"2020-01-04 21:28:22","2021-10-27 22:42:54"
"277","may","1","1","4500",NULL,NULL,NULL,"69","68","140","2",,"0","0",,,"2020-01-05 23:33:59","2021-09-15 01:02:25"
"278","Emery","1","1","4270",NULL,NULL,NULL,"2","0","3","2",,"0","54",,,"2020-01-09 23:53:01","2020-01-09 23:53:01"
"279","aigin12","1","1","2880",NULL,NULL,NULL,"279","216","501","2",,"0","1",,,"2020-01-10 21:48:41","2020-10-09 00:21:42"
"281","cannondo","1","3","762",NULL,NULL,NULL,"152","157","309","2",,"0","54",,,"2020-01-14 22:15:04","2021-08-30 23:04:35"
"282","luigi","1","1","3300",NULL,NULL,NULL,"51","44","98","2",,"0","54",,,"2020-01-14 22:17:49","2020-05-30 22:54:05"
"283","chanoyu","1","1","1980",NULL,NULL,NULL,"1","5","6","2",,"0","0",,,"2020-01-15 22:13:08","2020-01-15 22:13:08"
"284","zateaplus","1","1","1100",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-01-16 22:42:08","2020-01-16 22:42:08"
"285","amari","1","1","2510",NULL,NULL,NULL,"1","0","1","2",,"0","54",,,"2020-01-18 01:49:53","2020-01-18 01:49:53"
"286","moko","1","1","988",NULL,NULL,NULL,"587","665","1255","2",,"0","17",,,"2020-01-19 02:27:50","2022-04-13 00:39:29"
"287","ferro","1","1","2820",NULL,NULL,NULL,"6","4","11","2",,"0","123",,,"2020-01-19 20:47:24","2020-01-19 20:47:24"
"288","tonny","1","1","1520",NULL,NULL,NULL,"4","4","8","2",,"0","0",,,"2020-01-20 00:07:17","2020-05-06 20:59:53"
"289","pico","1","1","569",NULL,NULL,NULL,"390","516","908","2",,"0","1",,,"2020-01-20 21:40:56","2022-08-04 23:27:53"
"290","Cysticnumber857","1","1","1590",NULL,NULL,NULL,"3","4","7","2",,"0","54",,,"2020-01-21 21:44:56","2020-11-22 01:28:02"
"291","oyoyo","1","1","2960",NULL,NULL,NULL,"78","76","156","2",,"0","98",,,"2020-01-21 23:18:03","2022-04-18 02:22:29"
"292","hata","1","1","3260",NULL,NULL,NULL,"11","24","35","2",,"0","123",,,"2020-01-22 01:27:03","2022-06-09 00:38:53"
"293","lipton_tea","1","1","2980",NULL,NULL,NULL,"2","2","5","2",,"0","54",,,"2020-01-22 21:57:58","2020-01-22 21:57:58"
"294","solo","1","1","1100",NULL,NULL,NULL,"0","0","0","2",,"0","123",,,"2020-01-24 00:09:02","2020-01-24 00:09:02"
"295","kabasan","1","1","3160",NULL,NULL,NULL,"87","78","168","2",,"0","17",,,"2020-01-24 23:16:50","2020-04-18 01:29:17"
"296","Panjandrum","1","1","3300",NULL,NULL,NULL,"27","19","47","2",,"0","98",,,"2020-01-26 16:10:00","2020-01-26 16:10:00"
"297","Rastawolf","1","1","1310",NULL,NULL,NULL,"1","0","1","2",,"0","98",,,"2020-01-26 17:37:32","2020-01-26 17:37:32"
"298","Shoheychan3rd","0","1","-190",NULL,NULL,NULL,"39","59","99","2",,"0","0",,"ID178に統合済み。使わない。","2020-01-29 23:28:33","2020-04-01 00:04:52"
"299","hiiro","1","1","1690",NULL,NULL,NULL,"347","338","685","2",,"0","17",,,"2020-02-01 00:13:37","2022-06-06 00:40:51"
"300","yosimi","1","1","482",NULL,NULL,NULL,"2","6","8","2",,"0","17",,,"2020-02-01 23:23:38","2021-10-19 02:08:49"
"301","Kitamikami","1","3","1088",NULL,NULL,NULL,"414","442","857","2","1090","0","0",,"レートバグ","2020-02-02 00:43:39","2021-09-02 02:02:51"
"302","Yorukaya","1","1","1090",NULL,NULL,NULL,"0","1","1","2",,"0","0",,,"2020-02-02 00:44:30","2020-02-02 00:44:30"
"303","kemista","1","1","2480",NULL,NULL,NULL,"89","47","137","1",,"1218","0",,,"2020-02-03 22:16:41","2021-01-11 23:18:35"
"304","goat1020","1","1","1100",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-02-06 08:32:00","2020-02-06 08:32:00"
"305","hyunkeru_","1","1","1980",NULL,NULL,NULL,"0","2","2","2",,"0","0",,,"2020-02-07 23:54:02","2020-02-07 23:54:02"
"306","Nocturne","1","1","5720",NULL,NULL,NULL,"377","324","708","2",,"0","0",,,"2020-02-09 19:16:46","2022-08-04 00:07:17"
"307","takawasi","1","1","2600",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-02-15 09:44:01","2020-02-15 09:44:01"
"308","Mercy","1","1","524",NULL,NULL,NULL,"24","29","53","2",,"0","0",,,"2020-02-15 21:11:55","2022-07-25 00:51:56"
"309","keru","1","1","1450",NULL,NULL,NULL,"179","179","360","2",,"0","0",,,"2020-02-19 20:37:39","2020-07-13 23:52:41"
"310","doshitachan","1","1","1090",NULL,NULL,NULL,"0","1","1","2",,"0","54",,,"2020-02-22 12:39:06","2020-03-07 22:20:50"
"311","misairu","1","1","3630",NULL,NULL,NULL,"102","104","210","2",,"0","123",,,"2020-02-22 17:45:01","2020-08-23 00:23:57"
"312","tatibanadousetu7","1","1","1090",NULL,NULL,NULL,"0","1","1","2",,"0","0",,,"2020-02-24 21:05:26","2020-02-24 21:05:26"
"313","shiki","1","1","3420",NULL,NULL,NULL,"23","28","51","1",,"7816","54",,,"2020-02-24 22:40:10","2020-12-02 23:18:52"
"314","cyaozu","1","1","1470",NULL,NULL,NULL,"11","12","23","2",,"0","0",,,"2020-02-27 23:48:23","2020-06-18 01:55:30"
"315","muruaka","1","1","1700",NULL,NULL,NULL,"37","53","90","2",,"0","17",,,"2020-02-29 05:07:09","2022-08-04 23:20:51"
"316","kinginoraas","1","1","2130",NULL,NULL,NULL,"2","0","2","2",,"0","17",,,"2020-03-01 18:49:25","2020-04-04 18:44:58"
"317","tokotoko","1","1","4660",NULL,NULL,NULL,"272","257","531","2",,"0","0",,,"2020-03-07 01:40:16","2021-11-28 02:26:35"
"318","ANTAAAAAAAA","0","1","1000",NULL,NULL,NULL,"0","0","0","2",,"0","1",,,"2020-03-07 19:19:18","2020-03-07 19:19:18"
"319","ponzu","1","1","1650",NULL,NULL,NULL,"14","4","18","2",,"0","0",,,"2020-03-08 13:26:39","2020-04-05 02:33:04"
"320","matto2","1","1","2160",NULL,NULL,NULL,"46","41","87","2",,"0","0",,,"2020-03-10 22:45:48","2020-06-18 00:03:36"
"321","onini","1","1","3880",NULL,NULL,NULL,"4","6","10","2",,"0","54",,,"2020-03-15 22:06:36","2020-08-22 23:40:49"
"322","guren","1","1","3890",NULL,NULL,NULL,"2","3","5","2",,"0","54",,,"2020-03-15 22:17:13","2020-03-16 02:51:07"
"323","umeboshiBBA","1","1","3480",NULL,NULL,NULL,"0","2","2","2",,"0","17",,,"2020-03-18 23:16:51","2020-03-19 22:36:35"
"324","Euler","1","1","3610",NULL,NULL,NULL,"41","41","82","2",,"0","98",,,"2020-03-21 15:44:59","2021-03-31 01:09:16"
"325","melonbook","1","1","1800",NULL,NULL,NULL,"0","1","1","2",,"0","98",,,"2020-03-21 15:48:17","2020-03-21 16:39:40"
"326","aripo","1","1","2900",NULL,NULL,NULL,"263","190","454","2",,"0","0",,,"2020-03-21 16:51:49","2020-07-05 01:51:34"
"327","levo","1","1","970",NULL,NULL,NULL,"10","12","22","2",,"0","0",,,"2020-03-21 16:52:18","2020-04-05 20:04:39"
"328","kinnosuke","1","1","1450",NULL,NULL,NULL,"266","260","527","2",,"0","0",,,"2020-03-21 16:55:01","2021-06-21 01:02:23"
"329","Matty","1","1","1080",NULL,NULL,NULL,"0","2","2","2",,"0","0",,,"2020-03-21 16:56:36","2020-03-21 19:01:59"
"330","maguchi","1","1","2400",NULL,NULL,NULL,"292","254","550","2",,"0","0",,,"2020-03-21 17:03:02","2021-10-26 23:05:29"
"331","MABI","1","1","1510",NULL,NULL,NULL,"0","2","2","2",,"0","0",,,"2020-03-21 17:03:16","2020-04-03 17:47:54"
"332","Gou","1","1","2420",NULL,NULL,NULL,"115","97","213","2",,"0","0",,,"2020-03-21 17:03:25","2020-04-26 18:25:13"
"333","NIKOHU","1","1","1290",NULL,NULL,NULL,"31","49","80","2",,"0","0",,,"2020-03-21 17:10:58","2020-05-20 23:26:52"
"334","i_yosi","1","1","2220",NULL,NULL,NULL,"5","10","16","2",,"0","54",,,"2020-03-21 20:00:10","2020-04-12 16:32:38"
"335","kabeo","1","1","1940",NULL,NULL,NULL,"25","26","51","2",,"0","0",,,"2020-03-22 15:20:04","2020-06-01 01:19:37"
"336","desho","1","1","2900",NULL,NULL,NULL,"616","554","1175","2",,"0","0",,,"2020-03-23 19:36:34","2021-12-19 23:53:15"
"337","shogo","1","1","1010",NULL,NULL,NULL,"1","0","1","2",,"0","0",,,"2020-03-24 18:10:17","2020-03-24 18:51:04"
"338","Clos","1","1","876",NULL,NULL,NULL,"396","446","842","2",,"0","17",,,"2020-03-24 23:27:43","2022-07-26 01:08:55"
"339","Matt","1","1","3500",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-03-25 00:19:08","2020-03-25 00:19:08"
"340","yukimask","1","1","902",NULL,NULL,NULL,"204","249","453","2",,"0","54",,,"2020-03-26 00:00:13","2022-08-04 23:20:51"
"341","HIS","1","1","2240",NULL,NULL,NULL,"12","9","21","2",,"0","0",,,"2020-03-29 23:00:16","2020-05-10 00:06:51"
"342","dsai","1","1","1100",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-03-31 20:45:24","2020-03-31 20:45:24"
"343","nikunobou","1","1","2200",NULL,NULL,NULL,"0","0","0","2",,"0","0",,,"2020-04-01 19:40:41","2020-04-01 19:40:41"
"344","Arienkaa","1","1","1600",NULL,NULL,NULL,"624","630","1258","2",,"0","54",,,"2020-04-01 22:23:29","2022-07-29 01:48:45"
"345","rona","1","1","3200",NULL,NULL,NULL,"559","489","1048","2",,"0","54",,,"2020-04-03 22:57:49","2022-08-01 00:15:46"
"346","P-san","1","1","2820",NULL,NULL,NULL,"8","5","13","1",,"0","54",,,"2020-04-04 00:56:49","2020-10-03 04:32:51"
"347","pearuth","1","1","1340",NULL,NULL,NULL,"4","3","7","1",,"0","54",,,"2020-04-04 02:42:15","2020-04-21 00:05:28"
"348","teruteru","1","1","2040",NULL,NULL,NULL,"45","43","89","2",,"0","54",,,"2020-04-04 16:42:32","2020-06-21 00:53:49"
"349","GAS","1","1","1040",NULL,NULL,NULL,"6","11","17","2",,"0","0",,,"2020-04-04 23:18:23","2020-04-19 23:31:59"
"350","rashisan","1","1","906",NULL,NULL,NULL,"25","32","57","1",,"1202","0",,,"2020-04-05 01:53:36","2020-12-14 00:55:42"
"351","erumesu","1","1","1180",NULL,NULL,NULL,"92","102","194","1",,"65","17",,,"2020-04-05 20:21:03","2020-12-29 23:39:36"
"352","shinopom","1","1","900",NULL,NULL,NULL,"3","8","11","2",,"0","17",,,"2020-04-07 01:35:42","2020-05-04 23:41:40"
"353","acaria","1","1","3000",NULL,NULL,NULL,"116","104","221","2",,"0","54",,,"2020-04-11 03:15:44","2020-09-05 01:29:47"
"354","noma","1","1","3660",NULL,NULL,NULL,"10","12","22","2",,"0","98",,,"2020-04-17 18:53:30","2020-06-21 03:35:53"
"355","HACHIGERI","1","1","3060",NULL,NULL,NULL,"141","128","269","2",,"0","98",,,"2020-04-17 20:26:22","2021-02-07 23:18:20"
"356","rantan","1","1","3400",NULL,NULL,NULL,"1","1","2","2",,"0","2",,,"2020-04-18 17:01:38","2020-04-18 18:55:37"
"357","Suyassy","1","1","500",NULL,NULL,NULL,"0","1","1","2",,"0","98",,,"2020-04-18 19:13:20","2020-04-18 19:44:37"
"358","Ros","1","1","3610",NULL,NULL,NULL,"10","7","17","2",,"0","98",,,"2020-04-18 19:18:27","2020-11-05 00:31:43"
"359","弟子=deshi","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","98",,,"2020-04-18 19:22:22","2020-04-18 19:22:22"
"360","Takenoko","1","1","1050",NULL,NULL,NULL,"2","5","7","2",,"0","1",,,"2020-04-20 22:47:22","2020-09-03 00:17:09"
"361","tamakin","1","1","480",NULL,NULL,NULL,"0","1","1","2",,"0","1",,,"2020-04-22 20:57:02","2020-04-22 21:44:54"
"362","sakko","1","1","2340",NULL,NULL,NULL,"0","3","3","2",,"0","17",,,"2020-04-26 03:18:43","2020-04-29 18:04:26"
"363","yuzuru","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2020-04-26 05:02:39","2020-04-26 05:02:39"
"364","nukochon","1","1","600",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2020-04-26 05:03:13","2020-04-26 05:03:13"
"365","tomo","1","3","2420",NULL,NULL,NULL,"660","603","1265","2",,"0","54",,,"2020-04-26 07:21:09","2021-10-10 03:17:56"
"366","showx9","1","1","500",NULL,NULL,NULL,"0","1","1","2",,"0","14",,,"2020-04-26 21:13:19","2020-04-26 21:42:48"
"367","ro-ma","1","1","3260",NULL,NULL,NULL,"4","6","10","2",,"0","123",,,"2020-04-26 23:00:16","2020-05-04 22:03:59"
"368","忍者=ninja","1","1","1920",NULL,NULL,NULL,"490","446","938","2",,"0","98",,,"2020-04-28 13:28:21","2021-12-05 01:14:56"
"369","Curious","1","1","628",NULL,NULL,NULL,"212","264","477","2",,"0","17",,,"2020-04-29 15:14:47","2022-07-30 03:25:53"
"370","himitu","1","1","1080",NULL,NULL,NULL,"0","2","2","2",,"0","159",,,"2020-05-02 00:16:17","2020-05-02 02:01:28"
"371","yasyas","1","1","352",NULL,NULL,NULL,"128","151","280","2",,"0","83",,,"2020-05-02 00:35:21","2021-03-20 00:16:01"
"372","lesser_panda","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","14",,,"2020-05-02 16:35:30","2020-05-02 16:35:30"
"373","amapura","1","1","2500",NULL,NULL,NULL,"10","6","16","2",,"0","123",,,"2020-05-03 02:28:54","2020-05-10 23:30:59"
"374","kujira","1","1","3430",NULL,NULL,NULL,"150","136","286","2",,"0","83",,,"2020-05-03 22:42:00","2022-07-24 02:40:26"
"375","ichiji","1","1","3240",NULL,NULL,NULL,"113","121","234","2",,"0","123",,,"2020-05-03 23:29:45","2021-01-11 02:40:36"
"376","bobco13","0","1","-100",NULL,NULL,NULL,"0","0","0","2",,"0","98",,,"2020-05-04 12:06:18","2020-05-04 12:06:18"
"377","admiral","1","1","400",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2020-05-04 18:26:58","2020-05-04 18:26:58"
"378","bobco","1","1","380",NULL,NULL,NULL,"1","2","3","2",,"0","17",,,"2020-05-04 18:29:13","2020-05-13 21:24:31"
"379","mik_nin","1","1","662",NULL,NULL,NULL,"19","18","37","2",,"0","17",,,"2020-05-04 18:32:32","2022-04-04 23:58:16"
"380","yusuke","1","1","420",NULL,NULL,NULL,"1","0","1","2",,"0","17",,,"2020-05-05 00:26:48","2020-05-05 01:30:32"
"381","test-500","0","1","-500",NULL,NULL,NULL,"0","0","0","2",,"0","17",,,"2020-05-05 03:26:21","2020-05-05 03:26:21"
"382","Rionell","1","1","1930",NULL,NULL,NULL,"56","42","98","2",,"0","83",,,"2020-05-05 16:18:43","2022-04-01 01:46:26"
"383","gonzaleztaro","1","1","1360",NULL,NULL,NULL,"301","302","603","2",,"0","83",,,"2020-05-05 23:59:00","2021-10-29 03:57:37"
"384","poposan","1","1","2900",NULL,NULL,NULL,"4","9","13","2",,"0","14",,,"2020-05-06 16:47:57","2021-01-27 22:30:34"
"385","Toron466","1","1","620",NULL,NULL,NULL,"4","3","7","2",,"0","14",,,"2020-05-06 22:06:21","2020-06-06 00:51:43"
"386","Ukanomitama","1","1","2000",NULL,NULL,NULL,"11","10","21","2",,"0","123",,,"2020-05-06 23:15:29","2020-05-24 12:46:06"
"387","Nissy","1","1","1770",NULL,NULL,NULL,"2","2","4","2",,"0","4",,,"2020-05-07 21:33:20","2020-05-25 22:12:52"
"388","xaxis","1","1","2500",NULL,NULL,NULL,"1","1","2","2",,"0","4",,,"2020-05-07 21:38:49","2020-05-10 23:30:59"
"389","MamYy","1","1","750",NULL,NULL,NULL,"384","342","726","2",,"0","17",,,"2020-05-08 18:42:17","2022-08-04 00:13:50"
"390","aoichang","1","1","2840",NULL,NULL,NULL,"143","138","282","2",,"0","4",,,"2020-05-08 23:35:21","2021-01-08 23:32:25"
"391","momo_chan","1","1","946",NULL,NULL,NULL,"2","5","7","2",,"0","17",,,"2020-05-09 12:31:20","2021-05-08 22:58:46"
"392","bis","1","1","740",NULL,NULL,NULL,"37","33","70","2",,"0","83",,,"2020-05-09 19:49:39","2020-09-26 22:49:10"
"393","mototoha","1","1","544",NULL,NULL,NULL,"2","0","2","2",,"0","83",,,"2020-05-09 20:30:12","2021-07-18 21:19:38"
"394","gyokuro","1","1","500",NULL,NULL,NULL,"0","0","0","2",,"0","54",,,"2020-05-09 22:35:10","2020-05-09 22:35:10"
"395","okayu","1","1","2690",NULL,NULL,NULL,"549","533","1082","2",,"0","83",,,"2020-05-10 23:40:02","2022-08-01 01:24:24"
"396","HGR_yassan","1","1","2220",NULL,NULL,NULL,"10","9","19","2",,"0","123",,,"2020-05-11 23:02:50","2020-07-07 00:41:25"
"397","RC","1","1","1760",NULL,NULL,NULL,"0","2","2","2",,"0","17",,,"2020-05-12 22:23:46","2020-05-13 23:25:37"
"398","sisay","1","1","2700",NULL,NULL,NULL,"97","97","194","2",,"0","54",,,"2020-05-12 23:46:58","2020-07-13 02:09:54"
"399","ABCherry","1","1","3230",NULL,NULL,NULL,"0","1","1","2",,"0","98",,,"2020-05-13 17:28:31","2020-08-04 23:16:58"
"400","BlueFriend","1","1","2700",NULL,NULL,NULL,"0","0","0","2",,"0","83",,,"2020-05-13 22:06:10","2020-05-13 22:06:10"
"401","Asuna","1","1","2300",NULL,NULL,NULL,"0","0","0","2",,"0","83",,,"2020-05-13 22:36:02","2020-05-13 22:36:02"
"402","Richoo","1","1","240",NULL,NULL,NULL,"6","19","25","2",,"0","4",,,"2020-05-14 00:18:30","2020-06-06 02:18:15"
"403","monsoooon","1","1","1910",NULL,NULL,NULL,"39","44","83","2",,"0","83",,,"2020-05-14 22:42:58","2020-11-04 00:36:42"
"404","wakamatsu3","1","1","1000",NULL,NULL,NULL,"1","1","2","2",,"0","159",,,"2020-05-14 23:44:37","2020-07-10 22:32:32"
"405","shinx","1","1","470",NULL,NULL,NULL,"1","3","4","2",,"0","159",,,"2020-05-14 23:51:12","2020-06-03 22:35:19"
"406","Litochin","1","1","344",NULL,NULL,NULL,"3","6","9","2",,"0","98",,,"2020-05-15 21:34:35","2020-10-17 21:54:08"
